file_path,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,seed,success,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,target,foil,choices,combination_order,choices_in_order,round,condition,trial_counter,target_location,trial_kind,correct,old_subject_id
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,74,744060,0.0-58.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,657,"<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>",0,brown,purple,"[""brown"",""purple"",""high nameability""]",left-right,"[""brown"",""purple"",""high nameability""]",2,high nameability,13,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,78,746042,0.0-61.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,641,"<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>",0,red,purple,"[""red"",""purple"",""high nameability""]",left-right,"[""red"",""purple"",""high nameability""]",2,high nameability,14,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,82,747829,0.0-64.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,577,"<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>",1,orange,yellow,"[""orange"",""yellow"",""high nameability""]",right-left,"[""yellow"",""orange""]",2,high nameability,15,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,86,749812,0.0-67.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,643,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",0,lightred,turquoise,"[""lightred"",""turquoise"",""low nameability""]",left-right,"[""lightred"",""turquoise"",""low nameability""]",2,low nameability,16,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,90,751773,0.0-70.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,699,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",0,darkgreenblue,mustard,"[""darkgreenblue"",""mustard"",""low nameability""]",left-right,"[""darkgreenblue"",""mustard"",""low nameability""]",2,low nameability,17,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,94,753679,0.0-73.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,558,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",1,lightred,pink,"[""lightred"",""pink"",""low nameability""]",right-left,"[""pink"",""lightred""]",2,low nameability,18,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,98,755558,0.0-76.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,594,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",1,yellow,purple,"[""yellow"",""purple"",""high nameability""]",right-left,"[""purple"",""yellow""]",2,high nameability,19,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,102,757448,0.0-79.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,652,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",0,pink,turquoise,"[""pink"",""turquoise"",""low nameability""]",left-right,"[""pink"",""turquoise"",""low nameability""]",2,low nameability,20,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,110,762469,0.0-86.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,596,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",1,turquoise,mustard,"[""turquoise"",""mustard"",""low nameability""]",right-left,"[""mustard"",""turquoise""]",3,low nameability,21,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,114,764274,0.0-89.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,530,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",0,darkgreenblue,pink,"[""darkgreenblue"",""pink"",""low nameability""]",left-right,"[""darkgreenblue"",""pink"",""low nameability""]",3,low nameability,22,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,118,765992,0.0-92.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,496,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",1,pink,lightred,"[""pink"",""lightred"",""low nameability""]",right-left,"[""lightred"",""pink""]",3,low nameability,23,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,122,767736,0.0-95.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,484,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",0,yellow,orange,"[""yellow"",""orange"",""high nameability""]",left-right,"[""yellow"",""orange"",""high nameability""]",3,high nameability,24,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,126,769517,0.0-98.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,526,"<button class=""jspsych-btn""><img src=""stimuli/neonyellow.png"" style=""width: 200px;height: 200px;""></button>",1,neonyellow,mustard,"[""neonyellow"",""mustard"",""low nameability""]",right-left,"[""mustard"",""neonyellow""]",3,low nameability,25,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,130,771255,0.0-101.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,551,"<button class=""jspsych-btn""><img src=""stimuli/neonyellow.png"" style=""width: 200px;height: 200px;""></button>",0,neonyellow,lightred,"[""neonyellow"",""lightred"",""low nameability""]",left-right,"[""neonyellow"",""lightred"",""low nameability""]",3,low nameability,26,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,134,773113,0.0-104.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,563,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",1,pink,neonyellow,"[""pink"",""neonyellow"",""low nameability""]",right-left,"[""neonyellow"",""pink""]",3,low nameability,27,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,138,775074,0.0-107.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,658,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",0,lightred,darkgreenblue,"[""lightred"",""darkgreenblue"",""low nameability""]",left-right,"[""lightred"",""darkgreenblue"",""low nameability""]",3,low nameability,28,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,142,777165,0.0-110.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,634,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",0,yellow,brown,"[""yellow"",""brown"",""high nameability""]",left-right,"[""yellow"",""brown"",""high nameability""]",3,high nameability,29,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,146,779012,0.0-113.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,482,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",1,turquoise,pink,"[""turquoise"",""pink"",""low nameability""]",right-left,"[""pink"",""turquoise""]",3,low nameability,30,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,154,784335,0.0-120.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,1286,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",1,purple,yellow,"[""purple"",""yellow"",""high nameability""]",right-left,"[""yellow"",""purple""]",4,high nameability,31,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,158,786203,0.0-123.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,580,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",1,yellow,red,"[""yellow"",""red"",""high nameability""]",right-left,"[""red"",""yellow""]",4,high nameability,32,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,162,788162,0.0-126.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,625,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",0,turquoise,darkgreenblue,"[""turquoise"",""darkgreenblue"",""low nameability""]",left-right,"[""turquoise"",""darkgreenblue"",""low nameability""]",4,low nameability,33,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,166,790041,0.0-129.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,671,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",1,darkgreenblue,turquoise,"[""darkgreenblue"",""turquoise"",""low nameability""]",right-left,"[""turquoise"",""darkgreenblue""]",4,low nameability,34,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,170,791946,0.0-132.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,605,"<button class=""jspsych-btn""><img src=""stimuli/blue.png"" style=""width: 200px;height: 200px;""></button>",0,blue,brown,"[""blue"",""brown"",""high nameability""]",left-right,"[""blue"",""brown"",""high nameability""]",4,high nameability,35,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,174,794018,0.0-135.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,701,"<button class=""jspsych-btn""><img src=""stimuli/mustard.png"" style=""width: 200px;height: 200px;""></button>",0,mustard,lightred,"[""mustard"",""lightred"",""low nameability""]",left-right,"[""mustard"",""lightred"",""low nameability""]",4,low nameability,36,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,178,795871,0.0-138.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,549,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",1,darkgreenblue,neonyellow,"[""darkgreenblue"",""neonyellow"",""low nameability""]",right-left,"[""neonyellow"",""darkgreenblue""]",4,low nameability,37,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,182,797877,0.0-141.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,564,"<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>",1,brown,blue,"[""brown"",""blue"",""high nameability""]",right-left,"[""blue"",""brown""]",4,high nameability,38,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,186,799834,0.0-144.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,573,"<button class=""jspsych-btn""><img src=""stimuli/neonyellow.png"" style=""width: 200px;height: 200px;""></button>",1,neonyellow,turquoise,"[""neonyellow"",""turquoise"",""low nameability""]",right-left,"[""turquoise"",""neonyellow""]",4,low nameability,39,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,190,801696,0.0-147.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,594,"<button class=""jspsych-btn""><img src=""stimuli/neonyellow.png"" style=""width: 200px;height: 200px;""></button>",0,neonyellow,pink,"[""neonyellow"",""pink"",""low nameability""]",left-right,"[""neonyellow"",""pink"",""low nameability""]",4,low nameability,40,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,198,806083,0.0-154.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,633,"<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>",0,red,yellow,"[""red"",""yellow"",""high nameability""]",left-right,"[""red"",""yellow"",""high nameability""]",5,high nameability,41,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,202,807980,0.0-157.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,618,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",1,yellow,blue,"[""yellow"",""blue"",""high nameability""]",right-left,"[""blue"",""yellow""]",5,high nameability,42,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,206,809712,0.0-160.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,550,"<button class=""jspsych-btn""><img src=""stimuli/neonyellow.png"" style=""width: 200px;height: 200px;""></button>",0,neonyellow,darkgreenblue,"[""neonyellow"",""darkgreenblue"",""low nameability""]",left-right,"[""neonyellow"",""darkgreenblue"",""low nameability""]",5,low nameability,43,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,210,811426,0.0-163.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,512,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",1,darkgreenblue,lightred,"[""darkgreenblue"",""lightred"",""low nameability""]",right-left,"[""lightred"",""darkgreenblue""]",5,low nameability,44,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,214,813317,0.0-166.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,595,"<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>",0,orange,purple,"[""orange"",""purple"",""high nameability""]",left-right,"[""orange"",""purple"",""high nameability""]",5,high nameability,45,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,218,815129,0.0-169.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,559,"<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>",1,red,orange,"[""red"",""orange"",""high nameability""]",right-left,"[""orange"",""red""]",5,high nameability,46,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,222,816972,0.0-172.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,572,"<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>",1,red,blue,"[""red"",""blue"",""high nameability""]",right-left,"[""blue"",""red""]",5,high nameability,47,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,226,818827,0.0-175.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,543,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",0,lightred,neonyellow,"[""lightred"",""neonyellow"",""low nameability""]",left-right,"[""lightred"",""neonyellow"",""low nameability""]",5,low nameability,48,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,230,821458,0.0-178.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,560,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",1,lightred,mustard,"[""lightred"",""mustard"",""low nameability""]",right-left,"[""mustard"",""lightred""]",5,low nameability,49,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,234,823526,0.0-181.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,675,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",1,purple,blue,"[""purple"",""blue"",""high nameability""]",right-left,"[""blue"",""purple""]",5,high nameability,50,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,242,828550,0.0-188.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,719,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",1,pink,darkgreenblue,"[""pink"",""darkgreenblue"",""low nameability""]",right-left,"[""darkgreenblue"",""pink""]",6,low nameability,51,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,246,830311,0.0-191.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,550,"<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>",1,orange,brown,"[""orange"",""brown"",""high nameability""]",right-left,"[""brown"",""orange""]",6,high nameability,52,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,250,832376,0.0-194.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,662,"<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>",1,brown,red,"[""brown"",""red"",""high nameability""]",right-left,"[""red"",""brown""]",6,high nameability,53,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,254,834122,0.0-197.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,495,"<button class=""jspsych-btn""><img src=""stimuli/blue.png"" style=""width: 200px;height: 200px;""></button>",1,blue,orange,"[""blue"",""orange"",""high nameability""]",right-left,"[""orange"",""blue""]",6,high nameability,54,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,258,835896,0.0-200.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,583,"<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>",0,red,brown,"[""red"",""brown"",""high nameability""]",left-right,"[""red"",""brown"",""high nameability""]",6,high nameability,55,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,262,837832,0.0-203.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,615,"<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>",0,orange,blue,"[""orange"",""blue"",""high nameability""]",left-right,"[""orange"",""blue"",""high nameability""]",6,high nameability,56,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,266,839755,0.0-206.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,644,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",0,turquoise,lightred,"[""turquoise"",""lightred"",""low nameability""]",left-right,"[""turquoise"",""lightred"",""low nameability""]",6,low nameability,57,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,270,841715,0.0-209.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,751,"<button class=""jspsych-btn""><img src=""stimuli/mustard.png"" style=""width: 200px;height: 200px;""></button>",0,mustard,turquoise,"[""mustard"",""turquoise"",""low nameability""]",left-right,"[""mustard"",""turquoise"",""low nameability""]",6,low nameability,58,left,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,274,843497,0.0-212.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,574,"<button class=""jspsych-btn""><img src=""stimuli/blue.png"" style=""width: 200px;height: 200px;""></button>",1,blue,yellow,"[""blue"",""yellow"",""high nameability""]",right-left,"[""yellow"",""blue""]",6,high nameability,59,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_110_FINAL_SESSION_2023-03-07_08h56.53.156.csv,html-button-response,278,845253,0.0-215.0-0.0,CAN_110,110,NA,NA,NA,NA,NA,503,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",1,pink,mustard,"[""pink"",""mustard"",""low nameability""]",right-left,"[""mustard"",""pink""]",6,low nameability,60,right,response,1,CAN_110
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_111_FINAL_SESSION_2023-03-07_09h17.07.651.csv,html-button-response,5,997681,0.0-5.0-0.0,CAN_111,111,NA,NA,NA,NA,NA,7033,"<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>",1,star,square,"[""square"",""star""]",left-right,"[""square"",""star""]",1,practice,1,right,response,1,CAN_111
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_111_FINAL_SESSION_2023-03-07_09h17.07.651.csv,html-button-response,9,1000797,0.0-8.0-0.0,CAN_111,111,NA,NA,NA,NA,NA,1012,"<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>",0,triangle,pentagram,"[""triangle"",""pentagram""]",left-right,"[""triangle"",""pentagram""]",1,practice,1,left,response,1,CAN_111
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/adults/color-rule-kid-norming_CAN_111_FINAL_SESSION_2023-03-07_09h17.07.651.csv,html-button-response,13,1003085,0.0-11.0-0.0,CAN_111,111,NA,NA,NA,NA,NA,796,"<button class=""jspsych-btn""><img src=""stimuli/diamond.png"" style=""width: 200px;height: 200px;""></button>",1,diamond,rectangle,"[""rectangle"",""diamond""]",left-right,"[""rectangle"",""diamond""]",1,practice,1,right,response,1,CAN_111
